"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"9.6.2023 2:6:37",1,207,621,12.1
"9.6.2023 2:6:37",2,210,630,13
"9.6.2023 2:6:37",3,211,633,13.3
"9.6.2023 2:6:37",4,212,636,13.6
"9.6.2023 2:6:47",1,208,624,12.4
"9.6.2023 2:6:47",2,212,636,13.6
"9.6.2023 2:6:47",3,209,627,12.7
"9.6.2023 2:6:47",4,211,633,13.3
"9.6.2023 2:6:56",1,209,627,12.7
"9.6.2023 2:6:56",2,211,633,13.3
"9.6.2023 2:6:56",3,211,633,13.3
"9.6.2023 2:6:56",4,212,636,13.6
"9.6.2023 2:7:6",1,208,624,12.4
"9.6.2023 2:7:6",2,211,633,13.3
"9.6.2023 2:7:6",3,211,633,13.3
"9.6.2023 2:7:6",4,213,639,13.9
"9.6.2023 2:7:15",1,207,621,12.1
"9.6.2023 2:7:15",2,203,609,10.9
"9.6.2023 2:7:15",3,211,633,13.3
"9.6.2023 2:7:15",4,212,636,13.6
"9.6.2023 2:7:24",1,208,624,12.4
"9.6.2023 2:7:24",2,210,630,13
"9.6.2023 2:7:24",3,210,630,13
"9.6.2023 2:7:24",4,212,636,13.6
"9.6.2023 2:7:34",1,209,627,12.7
"9.6.2023 2:7:34",2,211,633,13.3
"9.6.2023 2:7:34",3,212,636,13.6
"9.6.2023 2:7:34",4,212,636,13.6
"9.6.2023 2:7:43",1,208,624,12.4
"9.6.2023 2:7:43",2,210,630,13
"9.6.2023 2:7:43",3,210,630,13
"9.6.2023 2:7:43",4,212,636,13.6
"9.6.2023 2:7:53",1,208,624,12.4
"9.6.2023 2:7:53",2,215,645,14.5
"9.6.2023 2:7:53",3,211,633,13.3
"9.6.2023 2:7:53",4,211,633,13.3
"9.6.2023 2:8:2",1,208,624,12.4
"9.6.2023 2:8:2",2,211,633,13.3
"9.6.2023 2:8:2",3,209,627,12.7
"9.6.2023 2:8:2",4,212,636,13.6
"9.6.2023 2:8:12",1,207,621,12.1
"9.6.2023 2:8:12",2,212,636,13.6
"9.6.2023 2:8:12",3,211,633,13.3
"9.6.2023 2:8:12",4,212,636,13.6
"9.6.2023 2:8:21",1,209,627,12.7
"9.6.2023 2:8:21",2,211,633,13.3
"9.6.2023 2:8:21",3,211,633,13.3
"9.6.2023 2:8:21",4,213,639,13.9
"9.6.2023 2:8:30",1,208,624,12.4
"9.6.2023 2:8:30",2,211,633,13.3
"9.6.2023 2:8:30",3,211,633,13.3
"9.6.2023 2:8:30",4,213,639,13.9
"9.6.2023 2:8:40",1,207,621,12.1
"9.6.2023 2:8:40",2,211,633,13.3
"9.6.2023 2:8:40",3,211,633,13.3
"9.6.2023 2:8:40",4,210,630,13
"9.6.2023 2:8:49",1,207,621,12.1
"9.6.2023 2:8:49",2,211,633,13.3
"9.6.2023 2:8:49",3,212,636,13.6
"9.6.2023 2:8:49",4,210,630,13
"9.6.2023 2:8:59",1,208,624,12.4
"9.6.2023 2:8:59",2,211,633,13.3
"9.6.2023 2:8:59",3,207,621,12.1
"9.6.2023 2:8:59",4,211,633,13.3
"9.6.2023 2:9:8",1,206,618,11.8
"9.6.2023 2:9:8",2,209,627,12.7
"9.6.2023 2:9:8",3,210,630,13
"9.6.2023 2:9:8",4,212,636,13.6
"9.6.2023 2:9:18",1,208,624,12.4
"9.6.2023 2:9:18",2,209,627,12.7
"9.6.2023 2:9:18",3,210,630,13
"9.6.2023 2:9:18",4,211,633,13.3
"9.6.2023 2:9:27",1,208,624,12.4
"9.6.2023 2:9:27",2,211,633,13.3
"9.6.2023 2:9:27",3,210,630,13
"9.6.2023 2:9:27",4,212,636,13.6
"9.6.2023 2:9:36",1,207,621,12.1
"9.6.2023 2:9:36",2,211,633,13.3
"9.6.2023 2:9:36",3,210,630,13
"9.6.2023 2:9:36",4,212,636,13.6
"9.6.2023 2:9:46",1,207,621,12.1
"9.6.2023 2:9:46",2,210,630,13
"9.6.2023 2:9:46",3,211,633,13.3
"9.6.2023 2:9:46",4,211,633,13.3
"9.6.2023 2:9:55",1,208,624,12.4
"9.6.2023 2:9:55",2,212,636,13.6
"9.6.2023 2:9:55",3,210,630,13
"9.6.2023 2:9:55",4,211,633,13.3
"9.6.2023 2:10:5",1,206,618,11.8
"9.6.2023 2:10:5",2,212,636,13.6
"9.6.2023 2:10:5",3,210,630,13
"9.6.2023 2:10:5",4,212,636,13.6
"9.6.2023 2:10:14",1,206,618,11.8
"9.6.2023 2:10:14",2,211,633,13.3
"9.6.2023 2:10:14",3,207,621,12.1
"9.6.2023 2:10:14",4,212,636,13.6
"9.6.2023 2:10:23",1,209,627,12.7
"9.6.2023 2:10:23",2,211,633,13.3
"9.6.2023 2:10:23",3,211,633,13.3
"9.6.2023 2:10:23",4,212,636,13.6
"9.6.2023 2:10:33",1,207,621,12.1
"9.6.2023 2:10:33",2,210,630,13
"9.6.2023 2:10:33",3,210,630,13
"9.6.2023 2:10:33",4,212,636,13.6
"9.6.2023 2:10:42",1,208,624,12.4
"9.6.2023 2:10:42",2,211,633,13.3
"9.6.2023 2:10:42",3,210,630,13
"9.6.2023 2:10:42",4,212,636,13.6
"9.6.2023 2:10:52",1,207,621,12.1
"9.6.2023 2:10:52",2,210,630,13
"9.6.2023 2:10:52",3,210,630,13
"9.6.2023 2:10:52",4,210,630,13
"9.6.2023 2:11:1",1,208,624,12.4
"9.6.2023 2:11:1",2,211,633,13.3
"9.6.2023 2:11:1",3,210,630,13
"9.6.2023 2:11:1",4,210,630,13
"9.6.2023 2:11:11",1,208,624,12.4
"9.6.2023 2:11:11",2,210,630,13
"9.6.2023 2:11:11",3,210,630,13
"9.6.2023 2:11:11",4,211,633,13.3
"9.6.2023 2:11:20",1,208,624,12.4
"9.6.2023 2:11:20",2,211,633,13.3
"9.6.2023 2:11:20",3,210,630,13
"9.6.2023 2:11:20",4,211,633,13.3
"9.6.2023 2:11:29",1,207,621,12.1
"9.6.2023 2:11:29",2,214,642,14.2
"9.6.2023 2:11:29",3,211,633,13.3
"9.6.2023 2:11:29",4,212,636,13.6
"9.6.2023 2:11:39",1,208,624,12.4
"9.6.2023 2:11:39",2,211,633,13.3
"9.6.2023 2:11:39",3,211,633,13.3
"9.6.2023 2:11:39",4,211,633,13.3
"9.6.2023 2:11:48",1,206,618,11.8
"9.6.2023 2:11:48",2,211,633,13.3
"9.6.2023 2:11:48",3,209,627,12.7
"9.6.2023 2:11:48",4,211,633,13.3
"9.6.2023 2:11:58",1,208,624,12.4
"9.6.2023 2:11:58",2,209,627,12.7
"9.6.2023 2:11:58",3,210,630,13
"9.6.2023 2:11:58",4,211,633,13.3
"9.6.2023 2:12:7",1,206,618,11.8
"9.6.2023 2:12:7",2,210,630,13
"9.6.2023 2:12:7",3,210,630,13
"9.6.2023 2:12:7",4,211,633,13.3
"9.6.2023 2:12:16",1,207,621,12.1
"9.6.2023 2:12:16",2,211,633,13.3
"9.6.2023 2:12:16",3,210,630,13
"9.6.2023 2:12:16",4,211,633,13.3
"9.6.2023 2:12:26",1,208,624,12.4
"9.6.2023 2:12:26",2,211,633,13.3
"9.6.2023 2:12:26",3,210,630,13
"9.6.2023 2:12:26",4,211,633,13.3
"9.6.2023 2:12:35",1,208,624,12.4
"9.6.2023 2:12:35",2,213,639,13.9
"9.6.2023 2:12:35",3,211,633,13.3
"9.6.2023 2:12:35",4,212,636,13.6
"9.6.2023 2:12:45",1,209,627,12.7
"9.6.2023 2:12:45",2,212,636,13.6
"9.6.2023 2:12:45",3,212,636,13.6
"9.6.2023 2:12:45",4,214,642,14.2
"9.6.2023 2:12:54",1,205,615,11.5
"9.6.2023 2:12:54",2,211,633,13.3
"9.6.2023 2:12:54",3,211,633,13.3
"9.6.2023 2:12:54",4,212,636,13.6
"9.6.2023 2:13:3",1,208,624,12.4
"9.6.2023 2:13:3",2,211,633,13.3
"9.6.2023 2:13:3",3,210,630,13
"9.6.2023 2:13:3",4,212,636,13.6
"9.6.2023 2:13:13",1,208,624,12.4
"9.6.2023 2:13:13",2,211,633,13.3
"9.6.2023 2:13:13",3,211,633,13.3
"9.6.2023 2:13:13",4,212,636,13.6
"9.6.2023 2:13:22",1,207,621,12.1
"9.6.2023 2:13:22",2,211,633,13.3
"9.6.2023 2:13:22",3,210,630,13
"9.6.2023 2:13:22",4,212,636,13.6
"9.6.2023 2:13:32",1,207,621,12.1
"9.6.2023 2:13:32",2,211,633,13.3
"9.6.2023 2:13:32",3,210,630,13
"9.6.2023 2:13:32",4,211,633,13.3
"9.6.2023 2:13:41",1,207,621,12.1
"9.6.2023 2:13:41",2,210,630,13
"9.6.2023 2:13:41",3,211,633,13.3
"9.6.2023 2:13:41",4,211,633,13.3
"9.6.2023 2:13:51",1,205,615,11.5
"9.6.2023 2:13:51",2,211,633,13.3
"9.6.2023 2:13:51",3,207,621,12.1
"9.6.2023 2:13:51",4,211,633,13.3
"9.6.2023 2:14:0",1,207,621,12.1
"9.6.2023 2:14:0",2,212,636,13.6
"9.6.2023 2:14:0",3,210,630,13
"9.6.2023 2:14:0",4,212,636,13.6
"9.6.2023 2:14:9",1,208,624,12.4
"9.6.2023 2:14:9",2,211,633,13.3
"9.6.2023 2:14:9",3,211,633,13.3
"9.6.2023 2:14:9",4,211,633,13.3
"9.6.2023 2:14:19",1,208,624,12.4
"9.6.2023 2:14:19",2,210,630,13
"9.6.2023 2:14:19",3,210,630,13
"9.6.2023 2:14:19",4,210,630,13
"9.6.2023 2:14:28",1,210,630,13
"9.6.2023 2:14:28",2,210,630,13
"9.6.2023 2:14:28",3,209,627,12.7
"9.6.2023 2:14:28",4,211,633,13.3
"9.6.2023 2:14:38",1,208,624,12.4
"9.6.2023 2:14:38",2,211,633,13.3
"9.6.2023 2:14:38",3,210,630,13
"9.6.2023 2:14:38",4,210,630,13
"9.6.2023 2:14:47",1,208,624,12.4
"9.6.2023 2:14:47",2,211,633,13.3
"9.6.2023 2:14:47",3,210,630,13
"9.6.2023 2:14:47",4,209,627,12.7
"9.6.2023 2:14:56",1,207,621,12.1
"9.6.2023 2:14:56",2,211,633,13.3
"9.6.2023 2:14:56",3,209,627,12.7
"9.6.2023 2:14:56",4,211,633,13.3
"9.6.2023 2:15:6",1,207,621,12.1
"9.6.2023 2:15:6",2,210,630,13
"9.6.2023 2:15:6",3,211,633,13.3
"9.6.2023 2:15:6",4,211,633,13.3
"9.6.2023 2:15:15",1,209,627,12.7
"9.6.2023 2:15:15",2,209,627,12.7
"9.6.2023 2:15:15",3,211,633,13.3
"9.6.2023 2:15:15",4,210,630,13
"9.6.2023 2:15:25",1,211,633,13.3
"9.6.2023 2:15:25",2,210,630,13
"9.6.2023 2:15:25",3,210,630,13
"9.6.2023 2:15:25",4,211,633,13.3
"9.6.2023 2:15:34",1,207,621,12.1
"9.6.2023 2:15:34",2,210,630,13
"9.6.2023 2:15:34",3,208,624,12.4
"9.6.2023 2:15:34",4,211,633,13.3
"9.6.2023 2:15:43",1,208,624,12.4
"9.6.2023 2:15:43",2,210,630,13
"9.6.2023 2:15:43",3,209,627,12.7
"9.6.2023 2:15:43",4,211,633,13.3
"9.6.2023 2:15:53",1,208,624,12.4
"9.6.2023 2:15:53",2,210,630,13
"9.6.2023 2:15:53",3,210,630,13
"9.6.2023 2:15:53",4,211,633,13.3
"9.6.2023 2:16:2",1,208,624,12.4
"9.6.2023 2:16:2",2,210,630,13
"9.6.2023 2:16:2",3,211,633,13.3
"9.6.2023 2:16:2",4,211,633,13.3
"9.6.2023 2:16:12",1,208,624,12.4
"9.6.2023 2:16:12",2,210,630,13
"9.6.2023 2:16:12",3,210,630,13
"9.6.2023 2:16:12",4,211,633,13.3
"9.6.2023 2:16:21",1,207,621,12.1
"9.6.2023 2:16:21",2,211,633,13.3
"9.6.2023 2:16:21",3,210,630,13
"9.6.2023 2:16:21",4,210,630,13
"9.6.2023 2:16:31",1,208,624,12.4
"9.6.2023 2:16:31",2,212,636,13.6
"9.6.2023 2:16:31",3,210,630,13
"9.6.2023 2:16:31",4,211,633,13.3
"9.6.2023 2:16:40",1,207,621,12.1
"9.6.2023 2:16:40",2,210,630,13
"9.6.2023 2:16:40",3,210,630,13
"9.6.2023 2:16:40",4,211,633,13.3
"9.6.2023 2:16:49",1,206,618,11.8
"9.6.2023 2:16:49",2,210,630,13
"9.6.2023 2:16:49",3,211,633,13.3
"9.6.2023 2:16:49",4,211,633,13.3
"9.6.2023 2:16:59",1,209,627,12.7
"9.6.2023 2:16:59",2,210,630,13
"9.6.2023 2:16:59",3,209,627,12.7
"9.6.2023 2:16:59",4,211,633,13.3
"9.6.2023 2:17:8",1,207,621,12.1
"9.6.2023 2:17:8",2,210,630,13
"9.6.2023 2:17:8",3,210,630,13
"9.6.2023 2:17:8",4,211,633,13.3
"9.6.2023 2:17:18",1,208,624,12.4
"9.6.2023 2:17:18",2,211,633,13.3
"9.6.2023 2:17:18",3,210,630,13
"9.6.2023 2:17:18",4,212,636,13.6
"9.6.2023 2:17:27",1,207,621,12.1
"9.6.2023 2:17:27",2,209,627,12.7
"9.6.2023 2:17:27",3,210,630,13
"9.6.2023 2:17:27",4,211,633,13.3
"9.6.2023 2:17:36",1,208,624,12.4
"9.6.2023 2:17:36",2,210,630,13
"9.6.2023 2:17:36",3,210,630,13
"9.6.2023 2:17:36",4,210,630,13
"9.6.2023 2:17:46",1,207,621,12.1
"9.6.2023 2:17:46",2,212,636,13.6
"9.6.2023 2:17:46",3,210,630,13
"9.6.2023 2:17:46",4,210,630,13
"9.6.2023 2:17:55",1,208,624,12.4
"9.6.2023 2:17:55",2,211,633,13.3
"9.6.2023 2:17:55",3,210,630,13
"9.6.2023 2:17:55",4,211,633,13.3
"9.6.2023 2:18:5",1,208,624,12.4
"9.6.2023 2:18:5",2,210,630,13
"9.6.2023 2:18:5",3,211,633,13.3
"9.6.2023 2:18:5",4,211,633,13.3
"9.6.2023 2:18:14",1,208,624,12.4
"9.6.2023 2:18:14",2,210,630,13
"9.6.2023 2:18:14",3,210,630,13
"9.6.2023 2:18:14",4,210,630,13
"9.6.2023 2:18:23",1,207,621,12.1
"9.6.2023 2:18:23",2,210,630,13
"9.6.2023 2:18:23",3,209,627,12.7
"9.6.2023 2:18:23",4,210,630,13
"9.6.2023 2:18:33",1,208,624,12.4
"9.6.2023 2:18:33",2,210,630,13
"9.6.2023 2:18:33",3,209,627,12.7
"9.6.2023 2:18:33",4,211,633,13.3
"9.6.2023 2:18:43",1,207,621,12.1
"9.6.2023 2:18:43",2,209,627,12.7
"9.6.2023 2:18:43",3,209,627,12.7
"9.6.2023 2:18:43",4,210,630,13
"9.6.2023 2:18:52",1,208,624,12.4
"9.6.2023 2:18:52",2,210,630,13
"9.6.2023 2:18:52",3,210,630,13
"9.6.2023 2:18:52",4,211,633,13.3
"9.6.2023 2:19:2",1,208,624,12.4
"9.6.2023 2:19:2",2,210,630,13
"9.6.2023 2:19:2",3,209,627,12.7
"9.6.2023 2:19:2",4,211,633,13.3
"9.6.2023 2:19:12",1,207,621,12.1
"9.6.2023 2:19:12",2,210,630,13
"9.6.2023 2:19:12",3,211,633,13.3
"9.6.2023 2:19:12",4,211,633,13.3
"9.6.2023 2:19:21",1,206,618,11.8
"9.6.2023 2:19:21",2,210,630,13
"9.6.2023 2:19:21",3,211,633,13.3
"9.6.2023 2:19:21",4,211,633,13.3
"9.6.2023 2:19:31",1,204,612,11.2
"9.6.2023 2:19:31",2,211,633,13.3
"9.6.2023 2:19:31",3,210,630,13
"9.6.2023 2:19:31",4,208,624,12.4
"9.6.2023 2:19:41",1,209,627,12.7
"9.6.2023 2:19:41",2,210,630,13
"9.6.2023 2:19:41",3,211,633,13.3
"9.6.2023 2:19:41",4,209,627,12.7
"9.6.2023 2:19:50",1,208,624,12.4
"9.6.2023 2:19:50",2,210,630,13
"9.6.2023 2:19:50",3,210,630,13
"9.6.2023 2:19:50",4,211,633,13.3
"9.6.2023 2:20:0",1,206,618,11.8
"9.6.2023 2:20:0",2,210,630,13
"9.6.2023 2:20:0",3,210,630,13
"9.6.2023 2:20:0",4,211,633,13.3
"9.6.2023 2:20:10",1,208,624,12.4
"9.6.2023 2:20:10",2,210,630,13
"9.6.2023 2:20:10",3,210,630,13
"9.6.2023 2:20:10",4,210,630,13
"9.6.2023 2:20:19",1,208,624,12.4
"9.6.2023 2:20:19",2,210,630,13
"9.6.2023 2:20:19",3,209,627,12.7
"9.6.2023 2:20:19",4,211,633,13.3
"9.6.2023 2:20:29",1,207,621,12.1
"9.6.2023 2:20:29",2,209,627,12.7
"9.6.2023 2:20:29",3,210,630,13
"9.6.2023 2:20:29",4,212,636,13.6
"9.6.2023 2:20:39",1,208,624,12.4
"9.6.2023 2:20:39",2,211,633,13.3
"9.6.2023 2:20:39",3,210,630,13
"9.6.2023 2:20:39",4,210,630,13
"9.6.2023 2:20:48",1,207,621,12.1
"9.6.2023 2:20:48",2,209,627,12.7
"9.6.2023 2:20:48",3,209,627,12.7
"9.6.2023 2:20:48",4,211,633,13.3
"9.6.2023 2:20:58",1,206,618,11.8
"9.6.2023 2:20:58",2,210,630,13
"9.6.2023 2:20:58",3,210,630,13
"9.6.2023 2:20:58",4,210,630,13
"9.6.2023 2:21:7",1,207,621,12.1
"9.6.2023 2:21:7",2,210,630,13
"9.6.2023 2:21:7",3,210,630,13
"9.6.2023 2:21:7",4,210,630,13
"9.6.2023 2:21:16",1,207,621,12.1
"9.6.2023 2:21:16",2,209,627,12.7
"9.6.2023 2:21:16",3,210,630,13
"9.6.2023 2:21:16",4,210,630,13
"9.6.2023 2:21:26",1,208,624,12.4
"9.6.2023 2:21:26",2,208,624,12.4
"9.6.2023 2:21:26",3,209,627,12.7
"9.6.2023 2:21:26",4,211,633,13.3
"9.6.2023 2:21:35",1,208,624,12.4
"9.6.2023 2:21:35",2,209,627,12.7
"9.6.2023 2:21:35",3,209,627,12.7
"9.6.2023 2:21:35",4,210,630,13
"9.6.2023 2:21:45",1,206,618,11.8
"9.6.2023 2:21:45",2,209,627,12.7
"9.6.2023 2:21:45",3,210,630,13
"9.6.2023 2:21:45",4,210,630,13
"9.6.2023 2:21:54",1,207,621,12.1
"9.6.2023 2:21:54",2,210,630,13
"9.6.2023 2:21:54",3,209,627,12.7
"9.6.2023 2:21:54",4,213,639,13.9
"9.6.2023 2:22:4",1,208,624,12.4
"9.6.2023 2:22:4",2,210,630,13
"9.6.2023 2:22:4",3,210,630,13
"9.6.2023 2:22:4",4,211,633,13.3
"9.6.2023 2:22:13",1,207,621,12.1
"9.6.2023 2:22:13",2,210,630,13
"9.6.2023 2:22:13",3,209,627,12.7
"9.6.2023 2:22:13",4,210,630,13
"9.6.2023 2:22:22",1,206,618,11.8
"9.6.2023 2:22:22",2,209,627,12.7
"9.6.2023 2:22:22",3,210,630,13
"9.6.2023 2:22:22",4,210,630,13
"9.6.2023 2:22:32",1,206,618,11.8
"9.6.2023 2:22:32",2,209,627,12.7
"9.6.2023 2:22:32",3,209,627,12.7
"9.6.2023 2:22:32",4,210,630,13
"9.6.2023 2:22:41",1,207,621,12.1
"9.6.2023 2:22:41",2,209,627,12.7
"9.6.2023 2:22:41",3,209,627,12.7
"9.6.2023 2:22:41",4,209,627,12.7
"9.6.2023 2:22:50",1,207,621,12.1
"9.6.2023 2:22:50",2,210,630,13
"9.6.2023 2:22:50",3,210,630,13
"9.6.2023 2:22:50",4,210,630,13
"9.6.2023 2:23:0",1,207,621,12.1
"9.6.2023 2:23:0",2,212,636,13.6
"9.6.2023 2:23:0",3,210,630,13
"9.6.2023 2:23:0",4,210,630,13
"9.6.2023 2:23:9",1,207,621,12.1
"9.6.2023 2:23:9",2,212,636,13.6
"9.6.2023 2:23:9",3,210,630,13
"9.6.2023 2:23:9",4,210,630,13
"9.6.2023 2:23:19",1,208,624,12.4
"9.6.2023 2:23:19",2,211,633,13.3
"9.6.2023 2:23:19",3,210,630,13
"9.6.2023 2:23:19",4,210,630,13
"9.6.2023 2:23:28",1,209,627,12.7
"9.6.2023 2:23:28",2,209,627,12.7
"9.6.2023 2:23:28",3,210,630,13
"9.6.2023 2:23:28",4,209,627,12.7
"9.6.2023 2:23:37",1,208,624,12.4
"9.6.2023 2:23:37",2,210,630,13
"9.6.2023 2:23:37",3,211,633,13.3
"9.6.2023 2:23:37",4,210,630,13
"9.6.2023 2:23:47",1,208,624,12.4
"9.6.2023 2:23:47",2,209,627,12.7
"9.6.2023 2:23:47",3,210,630,13
"9.6.2023 2:23:47",4,210,630,13
"9.6.2023 2:23:56",1,208,624,12.4
"9.6.2023 2:23:56",2,210,630,13
"9.6.2023 2:23:56",3,210,630,13
"9.6.2023 2:23:56",4,211,633,13.3
"9.6.2023 2:24:6",1,208,624,12.4
"9.6.2023 2:24:6",2,210,630,13
"9.6.2023 2:24:6",3,209,627,12.7
"9.6.2023 2:24:6",4,211,633,13.3
"9.6.2023 2:24:15",1,207,621,12.1
"9.6.2023 2:24:15",2,209,627,12.7
"9.6.2023 2:24:15",3,209,627,12.7
"9.6.2023 2:24:15",4,210,630,13
"9.6.2023 2:24:24",1,208,624,12.4
"9.6.2023 2:24:24",2,209,627,12.7
"9.6.2023 2:24:24",3,209,627,12.7
"9.6.2023 2:24:24",4,210,630,13
"9.6.2023 2:24:34",1,208,624,12.4
"9.6.2023 2:24:34",2,206,618,11.8
"9.6.2023 2:24:34",3,210,630,13
"9.6.2023 2:24:34",4,210,630,13
"9.6.2023 2:24:43",1,207,621,12.1
"9.6.2023 2:24:43",2,209,627,12.7
"9.6.2023 2:24:43",3,209,627,12.7
"9.6.2023 2:24:43",4,209,627,12.7
"9.6.2023 2:24:52",1,207,621,12.1
"9.6.2023 2:24:52",2,209,627,12.7
"9.6.2023 2:24:52",3,210,630,13
"9.6.2023 2:24:52",4,210,630,13
"9.6.2023 2:25:2",1,207,621,12.1
"9.6.2023 2:25:2",2,209,627,12.7
"9.6.2023 2:25:2",3,209,627,12.7
"9.6.2023 2:25:2",4,210,630,13
"9.6.2023 2:25:11",1,206,618,11.8
"9.6.2023 2:25:11",2,210,630,13
"9.6.2023 2:25:11",3,209,627,12.7
"9.6.2023 2:25:11",4,210,630,13
"9.6.2023 2:25:21",1,207,621,12.1
"9.6.2023 2:25:21",2,207,621,12.1
"9.6.2023 2:25:21",3,210,630,13
"9.6.2023 2:25:21",4,209,627,12.7
"9.6.2023 2:25:30",1,207,621,12.1
"9.6.2023 2:25:30",2,209,627,12.7
"9.6.2023 2:25:30",3,209,627,12.7
"9.6.2023 2:25:30",4,210,630,13
"9.6.2023 2:25:39",1,206,618,11.8
"9.6.2023 2:25:39",2,207,621,12.1
"9.6.2023 2:25:39",3,209,627,12.7
"9.6.2023 2:25:39",4,209,627,12.7
"9.6.2023 2:25:49",1,208,624,12.4
"9.6.2023 2:25:49",2,210,630,13
"9.6.2023 2:25:49",3,209,627,12.7
"9.6.2023 2:25:49",4,207,621,12.1
"9.6.2023 2:25:58",1,207,621,12.1
"9.6.2023 2:25:58",2,211,633,13.3
"9.6.2023 2:25:58",3,208,624,12.4
"9.6.2023 2:25:58",4,210,630,13
"9.6.2023 2:26:7",1,208,624,12.4
"9.6.2023 2:26:7",2,210,630,13
"9.6.2023 2:26:7",3,209,627,12.7
"9.6.2023 2:26:7",4,209,627,12.7
"9.6.2023 2:26:17",1,207,621,12.1
"9.6.2023 2:26:17",2,210,630,13
"9.6.2023 2:26:17",3,210,630,13
"9.6.2023 2:26:17",4,210,630,13
"9.6.2023 2:26:26",1,209,627,12.7
"9.6.2023 2:26:26",2,211,633,13.3
"9.6.2023 2:26:26",3,209,627,12.7
"9.6.2023 2:26:26",4,209,627,12.7
"9.6.2023 2:26:36",1,206,618,11.8
"9.6.2023 2:26:36",2,206,618,11.8
"9.6.2023 2:26:36",3,210,630,13
"9.6.2023 2:26:36",4,209,627,12.7
"9.6.2023 2:26:45",1,207,621,12.1
"9.6.2023 2:26:45",2,209,627,12.7
"9.6.2023 2:26:45",3,209,627,12.7
"9.6.2023 2:26:45",4,212,636,13.6
"9.6.2023 2:26:54",1,205,615,11.5
"9.6.2023 2:26:54",2,210,630,13
"9.6.2023 2:26:54",3,210,630,13
"9.6.2023 2:26:54",4,211,633,13.3
"9.6.2023 2:27:4",1,207,621,12.1
"9.6.2023 2:27:4",2,210,630,13
"9.6.2023 2:27:4",3,210,630,13
"9.6.2023 2:27:4",4,210,630,13
"9.6.2023 2:27:13",1,207,621,12.1
"9.6.2023 2:27:13",2,209,627,12.7
"9.6.2023 2:27:13",3,210,630,13
"9.6.2023 2:27:13",4,211,633,13.3
"9.6.2023 2:27:23",1,206,618,11.8
"9.6.2023 2:27:23",2,210,630,13
"9.6.2023 2:27:23",3,211,633,13.3
"9.6.2023 2:27:23",4,210,630,13
"9.6.2023 2:27:32",1,207,621,12.1
"9.6.2023 2:27:32",2,210,630,13
"9.6.2023 2:27:32",3,211,633,13.3
"9.6.2023 2:27:32",4,211,633,13.3
"9.6.2023 2:27:41",1,206,618,11.8
"9.6.2023 2:27:41",2,209,627,12.7
"9.6.2023 2:27:41",3,209,627,12.7
"9.6.2023 2:27:41",4,210,630,13
"9.6.2023 2:27:51",1,207,621,12.1
"9.6.2023 2:27:51",2,210,630,13
"9.6.2023 2:27:51",3,209,627,12.7
"9.6.2023 2:27:51",4,210,630,13
"9.6.2023 2:28:0",1,209,627,12.7
"9.6.2023 2:28:0",2,204,612,11.2
"9.6.2023 2:28:0",3,209,627,12.7
"9.6.2023 2:28:0",4,211,633,13.3
"9.6.2023 2:28:10",1,207,621,12.1
"9.6.2023 2:28:10",2,209,627,12.7
"9.6.2023 2:28:10",3,209,627,12.7
"9.6.2023 2:28:10",4,209,627,12.7
"9.6.2023 2:28:19",1,207,621,12.1
"9.6.2023 2:28:19",2,208,624,12.4
"9.6.2023 2:28:19",3,209,627,12.7
"9.6.2023 2:28:19",4,209,627,12.7
"9.6.2023 2:28:29",1,207,621,12.1
"9.6.2023 2:28:29",2,209,627,12.7
"9.6.2023 2:28:29",3,210,630,13
"9.6.2023 2:28:29",4,210,630,13
"9.6.2023 2:28:38",1,207,621,12.1
"9.6.2023 2:28:38",2,208,624,12.4
"9.6.2023 2:28:38",3,210,630,13
"9.6.2023 2:28:38",4,209,627,12.7
"9.6.2023 2:28:47",1,207,621,12.1
"9.6.2023 2:28:47",2,209,627,12.7
"9.6.2023 2:28:47",3,209,627,12.7
"9.6.2023 2:28:47",4,209,627,12.7
"9.6.2023 2:28:57",1,207,621,12.1
"9.6.2023 2:28:57",2,209,627,12.7
"9.6.2023 2:28:57",3,209,627,12.7
"9.6.2023 2:28:57",4,209,627,12.7
"9.6.2023 2:29:6",1,207,621,12.1
"9.6.2023 2:29:6",2,210,630,13
"9.6.2023 2:29:6",3,209,627,12.7
"9.6.2023 2:29:6",4,210,630,13
"9.6.2023 2:29:16",1,206,618,11.8
"9.6.2023 2:29:16",2,208,624,12.4
"9.6.2023 2:29:16",3,209,627,12.7
"9.6.2023 2:29:16",4,210,630,13
"9.6.2023 2:29:25",1,207,621,12.1
"9.6.2023 2:29:25",2,211,633,13.3
"9.6.2023 2:29:25",3,210,630,13
"9.6.2023 2:29:25",4,209,627,12.7
"9.6.2023 2:29:34",1,207,621,12.1
"9.6.2023 2:29:34",2,209,627,12.7
"9.6.2023 2:29:34",3,209,627,12.7
"9.6.2023 2:29:34",4,210,630,13
"9.6.2023 2:29:44",1,205,615,11.5
"9.6.2023 2:29:44",2,209,627,12.7
"9.6.2023 2:29:44",3,209,627,12.7
"9.6.2023 2:29:44",4,210,630,13
"9.6.2023 2:29:53",1,207,621,12.1
"9.6.2023 2:29:53",2,210,630,13
"9.6.2023 2:29:53",3,209,627,12.7
"9.6.2023 2:29:53",4,210,630,13
